energy,barns
0.000143185,13.6921
0.000143211,13.9586
0.000143235,14.1027
0.000143263,14.1725
0.00014327,14.1755
0.000143323,14.0968
0.000143354,14.063
0.000143381,14.1144
0.000143401,14.2252
0.000143415,14.3509
0.000143435,14.6214
0.000143454,14.9647
0.000143475,15.4452
0.000143498,16.1135
0.000143521,16.9206
0.000143543,17.7622
0.000143584,19.5357
0.000143631,21.5587
0.000143657,22.5939
0.000143681,23.3976
0.000143705,24.0266
0.000143728,24.4561
0.00014375,24.7019
0.000143769,24.7635
0.000143788,24.6978
0.000143811,24.4608
0.000143831,24.129
0.000143855,23.5832
0.000143886,22.7113
0.000143924,21.4827
0.000143999,18.9246
0.000144033,17.8742
0.000144064,17.0334
0.000144094,16.289
0.000144124,15.6407
0.000144161,14.971
0.000144194,14.4753
0.000144227,14.056
0.00014427,13.5922
0.000144314,13.212
0.000144361,12.8681
0.000144432,12.4462
0.000144503,12.0995
0.000144588,11.7482
0.00014473,11.2593
0.000144901,10.7609
0.000145252,9.81458
0.000145434,9.2775
0.000145539,8.92024
0.000145644,8.5071
0.000145714,8.1901
0.000145861,7.44232
0.000145899,7.27825
0.000145926,7.2031
0.000145952,7.1786
0.000145969,7.20241
0.000145987,7.26874
0.000146,7.35267
0.000146013,7.4714
0.000146022,7.57257
0.000146036,7.77594
0.00014605,8.03694
0.00014606,8.27526
0.000146071,8.55383
0.000146081,8.8762
0.000146092,9.2459
0.000146102,9.66649
0.000146113,10.1413
0.000146123,10.6739
0.000146134,11.2671
0.000146143,11.8327
0.000146152,12.4478
0.000146161,13.1139
0.000146175,14.2113
0.000146189,15.4291
0.000146202,16.7683
0.000146214,17.9959
0.000146228,19.5975
0.000146242,21.3182
0.000146256,23.1502
0.000146277,26.0819
0.000146298,29.19
0.000146361,38.892
0.000146387,42.7278
0.000146408,45.5564
0.000146427,47.8026
0.000146445,49.6183
0.00014646,50.8737
0.000146475,51.8849
0.000146494,52.7918
0.000146508,53.2029
0.000146522,53.3582
0.000146538,53.2448
0.000146553,52.881
0.000146568,52.2815
0.000146583,51.4137
0.000146606,49.7079
0.000146629,47.5988
0.000146657,44.6768
0.000146703,39.3145
0.00014674,35.0036
0.000146765,32.199
0.000146786,30.0558
0.000146807,28.0749
0.000146827,26.2702
0.000146848,24.6467
0.000146869,23.2029
0.00014689,21.9311
0.00014691,20.8202
0.000146931,19.8561
0.000146952,19.0235
0.000146973,18.3067
0.000146996,17.6068
0.000147022,16.9831
0.000147047,16.4622
0.000147081,15.8934
0.000147115,15.4344
0.000147161,14.9356
0.000147207,14.5392
0.000147269,14.1172
0.00014733,13.7779
0.00014743,13.3434
0.000147524,13.0205
0.000147618,12.754
0.000147804,12.3243
0.000148123,11.6788
0.000148197,11.5778
0.000148252,11.5429
0.000148283,11.5423
0.000148354,11.5916
0.000148528,11.8324
0.000148587,11.8621
0.000148649,11.8353
0.000148731,11.7196
0.000148862,11.4285
0.000149049,10.9286
0.000149246,10.3062
0.0001493,10.1836
0.000149341,10.1521
0.00014937,10.1768
0.000149401,10.258
0.000149432,10.4043
0.000149463,10.6146
0.000149493,10.8919
0.000149531,11.3202
0.00014958,11.9906
0.000149653,13.0135
0.000149695,13.5159
0.000149732,13.8624
0.000149769,14.0894
0.000149798,14.1777
0.000149822,14.1984
0.000149853,14.159
0.000149899,13.988
0.00014993,13.8203
0.000150055,13.0285
0.000150118,12.6832
0.000150194,12.3614
0.000150283,12.0918
0.000150387,11.8694
0.000150505,11.6823
0.000150675,11.4785
0.000151007,11.1863
0.000151461,10.8885
0.000152105,10.5462
0.000153898,9.67463
0.00015457,9.28475
0.000155081,8.92309
0.000155458,8.59901
0.000155664,8.39442
0.000156247,7.74099
0.000156381,7.62445
0.000156484,7.58308
0.000156562,7.60107
0.00015663,7.6724
0.000156672,7.75497
0.000156715,7.87808
0.000156758,8.05486
0.000156796,8.27209
0.000156824,8.4803
0.000156853,8.73424
0.000156881,9.03993
0.00015691,9.40257
0.000156934,9.74668
0.000156957,10.1329
0.000156992,10.7901
0.000157027,11.5082
0.000157073,12.5733
0.000157169,14.9277
0.00015721,15.8469
0.000157244,16.5064
0.000157273,16.9962
0.000157303,17.4154
0.00015734,17.7993
0.000157369,18.0044
0.000157399,18.1292
0.000157439,18.1851
0.000157479,18.128
0.000157524,17.9642
0.000157591,17.5875
0.000157726,16.63
0.000157878,15.529
0.000158004,14.7266
0.000158111,14.1353
0.000158246,13.5142
0.00015838,13.0032
0.000158515,12.5786
0.000158604,12.3335
0.000158784,11.9137
0.000158968,11.5547
0.000159153,11.2496
0.000159467,10.8153
0.000159848,10.376
0.000160487,9.74089
0.000161114,9.13659
0.000161473,8.75879
0.000161767,8.39685
0.000161929,8.19406
0.000162076,8.06021
0.000162266,7.91618
0.000162354,7.81178
0.000162478,7.61639
0.000162672,7.25362
0.000162866,6.8595
0.000163027,6.49623
0.000163189,6.08936
0.000163337,5.66941
0.000163458,5.28813
0.00016358,4.87197
0.000163771,4.17516
0.000163822,4.00802
0.00016386,3.90251
0.000163885,3.84878
0.00016391,3.81544
0.000163926,3.80879
0.000163942,3.81641
0.000163961,3.84946
0.000163973,3.88954
0.000163986,3.94728
0.000163998,4.026
0.000164011,4.12959
0.000164024,4.2626
0.000164036,4.42569
0.000164044,4.55551
0.000164052,4.70438
0.000164061,4.87441
0.000164069,5.06783
0.000164077,5.28714
0.000164085,5.53498
0.000164093,5.81434
0.000164102,6.12838
0.00016411,6.48053
0.000164118,6.87444
0.000164126,7.31421
0.000164134,7.80401
0.000164143,8.34855
0.000164151,8.9526
0.000164158,9.52479
0.000164167,10.319
0.000164176,11.2026
0.000164185,12.1832
0.000164193,13.2694
0.000164202,14.4697
0.000164211,15.7936
0.00016422,17.2504
0.000164229,18.85
0.000164238,20.6026
0.000164247,22.5191
0.000164255,24.394
0.000164262,26.303
0.00016427,28.3515
0.000164278,30.5471
0.000164285,32.8962
0.000164293,35.4053
0.0001643,38.0807
0.00016431,41.9183
0.00016432,46.0774
0.000164331,50.5714
0.000164341,55.6645
0.000164352,61.1514
0.000164362,67.0435
0.000164373,73.3474
0.000164383,80.0688
0.000164393,86.1631
0.000164404,94.0267
0.000164415,102.342
0.000164426,111.096
0.000164442,124.145
0.000164457,137.509
0.000164476,155.591
0.000164502,180.795
0.000164565,244.163
0.00016459,268.771
0.000164613,288.482
0.000164632,303.522
0.000164649,314.465
0.000164665,323.761
0.000164681,331.252
0.0001647,337.472
0.000164713,340.285
0.00016473,341.822
0.000164732,341.858
0.000164749,340.831
0.000164766,337.564
0.000164784,331.521
0.000164797,325.891
0.000164813,317.341
0.00016483,307.275
0.000164854,289.769
0.000164872,274.793
0.000164904,247.348
0.000164967,189.83
0.000164992,168.995
0.000165012,152.609
0.000165032,137.298
0.000165047,126.592
0.000165062,116.587
0.000165077,107.298
0.000165093,98.7259
0.000165108,90.8621
0.000165123,83.6853
0.000165138,77.1687
0.000165151,72.1224
0.000165164,67.5058
0.000165177,63.2927
0.000165189,59.4576
0.000165202,55.9735
0.000165215,52.8142
0.000165228,49.9536
0.000165241,47.3665
0.000165254,45.0282
0.000165267,42.9159
0.000165282,40.7252
0.000165294,39.0593
0.000165313,36.848
0.000165332,34.9351
0.000165351,33.2742
0.00016537,31.8252
0.000165389,30.5543
0.000165414,29.0879
0.000165439,27.8324
0.000165464,26.7446
0.00016549,25.7911
0.000165528,24.5581
0.000165565,23.5073
0.000165603,22.5954
0.000165654,21.5448
0.000165703,20.667
0.00016575,19.9195
0.000165821,18.9428
0.000165899,18.0158
0.000165992,17.0644
0.000166086,16.2331
0.000166183,15.4566
0.000166381,14.0175
0.000166552,12.7676
0.00016675,11.1934
0.000166797,10.8701
0.000166827,10.7134
0.000166856,10.612
0.000166878,10.5844
0.0001669,10.6092
0.000166921,10.6906
0.00016694,10.8187
0.000166958,11.0058
0.000166977,11.2576
0.000166996,11.5795
0.000167014,11.9757
0.00016703,12.3797
0.000167047,12.8423
0.000167063,13.3634
0.000167079,13.942
0.000167102,14.8809
0.000167126,15.9241
0.000167156,17.3769
0.000167242,21.8591
0.000167275,23.4448
0.0001673,24.5438
0.000167326,25.4868
0.000167351,26.2316
0.000167374,26.7529
0.000167398,27.0974
0.000167421,27.2655
0.000167433,27.2854
0.000167457,27.2038
0.00016748,26.9738
0.000167504,26.6043
0.000167541,25.8274
0.00016759,24.5376
0.00016768,22.0175
0.000167724,20.8971
0.000167768,19.9141
0.000167812,19.0774
0.000167841,18.5967
0.00016789,17.9224
0.000167938,17.3719
0.000167986,16.9182
0.000168035,16.5385
0.000168105,16.0829
0.000168176,15.7092
0.000168281,15.2525
0.000168382,14.8949
0.000168514,14.5083
0.000168727,14.0099
0.000168874,13.7257
0.000169167,13.2468
0.000169799,12.3682
0.000169939,12.2532
0.000170182,12.1637
0.000170413,11.9521
0.00017045,11.9433
0.000170524,11.9862
0.00017061,12.1359
0.000170766,12.5104
0.000170841,12.6208
0.000170904,12.6534
0.000171006,12.6098
0.000171273,12.3764
0.000171613,12.1823
0.000172221,11.7841
0.000173023,11.3335
0.000174215,10.6965
0.000174693,10.3838
0.000175005,10.1208
0.000175239,9.85695
0.000175369,9.66259
0.000175473,9.46498
0.000175525,9.34746
0.000175731,8.80504
0.000175785,8.70968
0.000175817,8.68889
0.000175854,8.71237
0.000175885,8.78207
0.000175914,8.89533
0.000175942,9.05268
0.00017597,9.25887
0.000176005,9.58167
0.000176034,9.89109
0.000176083,10.5141
0.000176163,11.552
0.000176197,11.9475
0.00017623,12.2737
0.000176263,12.5226
0.000176296,12.6844
0.00017633,12.7565
0.000176341,12.7611
0.000176374,12.7213
0.000176413,12.5814
0.000176453,12.3635
0.000176515,11.9223
0.000176636,10.9948
0.000176716,10.4362
0.000176786,9.99685
0.000176856,9.61053
0.000176903,9.40453
0.000176934,9.30402
0.000176964,9.24702
0.00017698,9.23955
0.000177009,9.27435
0.000177032,9.35101
0.000177054,9.47888
0.000177076,9.66485
0.000177098,9.91511
0.000177116,10.161
0.000177133,10.4517
0.000177151,10.7882
0.000177175,11.3297
0.000177195,11.8457
0.000177222,12.6174
0.000177248,13.4479
0.000177289,14.8635
0.000177344,16.7437
0.000177378,17.8301
0.000177404,18.5498
0.000177432,19.1983
0.000177453,19.5891
0.000177475,19.8777
0.000177496,20.0602
0.000177522,20.1393
0.000177542,20.1
0.000177563,19.966
0.00017759,19.6796
0.000177617,19.2826
0.000177657,18.5364
0.000177763,16.2954
0.000177808,15.4156
0.000177854,14.6564
0.000177887,14.1783
0.000177921,13.769
0.000177954,13.4219
0.000177988,13.1285
0.000178032,12.8127
0.000178097,12.4425
0.000178163,12.1546
0.000178261,11.8085
0.000178664,10.6408
0.000178719,10.5283
0.000178771,10.4834
0.000178806,10.5015
0.000178842,10.57
0.000178885,10.7282
0.000178922,10.9279
0.000178964,11.2255
0.000179035,11.8385
0.000179104,12.4388
0.000179154,12.7889
0.000179194,12.9897
0.000179232,13.0986
0.000179276,13.1292
0.00017932,13.0669
0.000179366,12.9296
0.000179558,12.1104
0.00017963,11.8657
0.000179721,11.6336
0.000179832,11.4357
0.000179987,11.2413
0.000180186,11.0575
0.000180573,10.7917
0.000180861,10.631
0.000182162,9.99044
0.000182612,9.72452
0.000182824,9.56416
0.000182996,9.39614
0.000183128,9.22233
0.000183194,9.1131
0.000183386,8.7417
0.000183436,8.67696
0.000183469,8.66055
0.000183507,8.6801
0.000183539,8.7368
0.00018357,8.83718
0.00018361,9.03081
0.00018365,9.30235
0.000183676,9.52404
0.000183717,9.91244
0.000183834,11.1609
0.000183878,11.5652
0.000183916,11.83
0.000183946,11.9803
0.000183977,12.0787
0.000184007,12.1169
0.000184021,12.1173
0.00018405,12.0877
0.00018409,11.985
0.000184131,11.8319
0.000184279,11.1793
0.000184348,10.9392
0.000184417,10.7657
0.000184487,10.6502
0.00018459,10.5564
0.000184717,10.5264
0.000184872,10.5682
0.000185066,10.692
0.000185313,10.8859
0.00018554,11.0208
0.000185766,11.072
0.000186011,11.0335
0.000186256,10.9265
0.000186923,10.5095
0.000187514,10.1013
0.000187778,9.87342
0.000187938,9.68511
0.000188117,9.45896
0.000188183,9.42078
0.000188205,9.42029
0.000188268,9.46223
0.000188322,9.55304
0.000188394,9.74951
0.00018853,10.1875
0.00018859,10.3285
0.000188632,10.3884
0.000188692,10.4147
0.000188752,10.3802
0.000188851,10.2404
0.000189051,9.91576
0.000189219,9.71783
0.000189836,9.16418
0.00019004,8.93075
0.000190151,8.76177
0.000190318,8.43876
0.000190385,8.30859
0.000190449,8.23033
0.000190478,8.22107
0.000190522,8.25444
0.000190552,8.32035
0.000190585,8.43421
0.000190615,8.58166
0.000190655,8.84984
0.000190694,9.17046
0.000190747,9.68217
0.000190836,10.6027
0.000190877,10.9646
0.000190918,11.2471
0.000190938,11.3541
0.000190977,11.4892
0.000191008,11.5327
0.000191018,11.5354
0.000191051,11.5059
0.000191083,11.431
0.000191144,11.1928
0.000191297,10.4411
0.000191358,10.1862
0.00019142,9.979
0.000191493,9.78755
0.000191566,9.63948
0.000191696,9.44147
0.000191859,9.25419
0.000192233,8.91815
0.000193143,8.18823
0.000193956,7.46826
0.000194119,7.33833
0.000194282,7.24574
0.000194363,7.22743
0.00019446,7.24916
0.000194513,7.29032
0.000194568,7.36395
0.000194622,7.47943
0.000194677,7.65066
0.000194713,7.80459
0.00019475,7.99801
0.000194788,8.25008
0.000194817,8.48907
0.000194847,8.77111
0.000194877,9.10221
0.000194906,9.48874
0.000194935,9.92282
0.000194962,10.3883
0.000194989,10.9156
0.000195016,11.5092
0.000195043,12.1733
0.00019507,12.9112
0.000195098,13.7679
0.000195126,14.7089
0.000195155,15.7332
0.000195183,16.8368
0.00019522,18.4196
0.000195269,20.604
0.000195376,25.6477
0.000195416,27.4061
0.000195455,28.9933
0.000195495,30.367
0.000195526,31.2678
0.000195553,31.9004
0.00019558,32.3858
0.000195615,32.7885
0.000195641,32.9217
0.000195655,32.9316
0.000195682,32.8419
0.000195709,32.6133
0.000195749,32.0351
0.00019579,31.2158
0.000195834,30.0861
0.000195888,28.5252
0.000196039,23.8412
0.000196098,22.1292
0.000196143,20.9277
0.000196193,19.6877
0.000196244,18.5596
0.000196294,17.5419
0.000196337,16.7587
0.000196373,16.1734
0.000196409,15.6568
0.000196445,15.2202
0.000196479,14.8932
0.000196511,14.6767
0.000196544,14.5657
0.00019656,14.5541
0.000196584,14.5961
0.000196608,14.7133
0.000196632,14.9082
0.000196657,15.1816
0.000196681,15.5315
0.000196705,15.9528
0.000196732,16.4945
0.000196764,17.225
0.000196851,19.3274
0.00019689,20.158
0.000196923,20.7363
0.000196945,21.0422
0.000196968,21.2633
0.000196991,21.3901
0.000197014,21.4203
0.000197038,21.3493
0.00019707,21.1032
0.000197095,20.8018
0.000197124,20.3566
0.000197167,19.5415
0.000197294,16.838
0.00019733,16.1389
0.000197366,15.5071
0.000197402,14.9479
0.000197438,14.4603
0.000197481,13.9613
0.000197524,13.5433
0.000197567,13.1907
0.00019761,12.8894
0.000197686,12.4477
0.000197762,12.0817
0.000197876,11.6158
0.000197994,11.194
0.000198474,9.65381
0.000198626,9.11619
0.000198734,8.68365
0.000198842,8.195
0.000198962,7.61869
0.00019901,7.4191
0.00019905,7.29853
0.000199082,7.25248
0.00019909,7.25034
0.000199114,7.27172
0.000199138,7.34255
0.000199162,7.47351
0.000199178,7.59623
0.000199193,7.7523
0.000199209,7.94488
0.000199224,8.17704
0.00019924,8.45167
0.000199256,8.77143
0.000199271,9.13864
0.000199287,9.55514
0.000199301,9.98839
0.000199316,10.4662
0.000199335,11.1726
0.000199355,11.957
0.000199377,12.9611
0.00019939,13.5746
0.000199415,14.882
0.000199443,16.3846
0.000199531,21.3977
0.000199559,22.9067
0.000199588,24.3372
0.00019961,25.2773
0.000199633,26.1112
0.000199654,26.7438
0.000199674,27.2065
0.000199693,27.5288
0.000199712,27.7263
0.000199738,27.7988
0.000199764,27.6635
0.000199789,27.3383
0.000199815,26.8467
0.00019984,26.216
0.000199866,25.4759
0.000199904,24.2261
0.000199991,21.2335
0.000200039,19.6872
0.000200071,18.7548
0.000200103,17.9127
0.000200135,17.1631
0.000200167,16.5029
0.000200199,15.9256
0.000200237,15.3301
0.000200276,14.8257
0.000200301,14.5323
0.000200352,14.0292
0.000200403,13.6144
0.000200459,13.2405
0.000200514,12.9229
0.000200587,12.5634
0.000200698,12.1191
0.000200818,11.7226
0.000200938,11.386
0.000201098,10.9995
0.000201338,10.5031
0.000201658,9.92402
0.00020242,8.62551
0.000202962,7.6597
0.000203033,7.5559
0.000203097,7.49319
0.000203126,7.48341
0.00020317,7.50354
0.0002032,7.54871
0.000203229,7.62752
0.000203258,7.74817
0.000203287,7.91967
0.000203316,8.14628
0.000203337,8.35507
0.000203358,8.60369
0.000203379,8.89564
0.0002034,9.23407
0.000203424,9.6682
0.000203443,10.0618
0.000203461,10.4981
0.00020348,10.9783
0.0002035,11.524
0.00020352,12.1411
0.000203541,12.8355
0.00020357,13.9158
0.000203597,15.0105
0.000203626,16.268
0.000203652,17.5044
0.000203677,18.7705
0.000203714,20.7613
0.000203754,23.076
0.000203793,25.5001
0.00020385,29.3094
0.000203963,36.9568
0.000204004,39.5681
0.000204045,41.882
0.000204083,43.7861
0.000204119,45.2245
0.000204149,46.1497
0.00020418,46.7917
0.000204211,47.1484
0.000204232,47.2118
0.000204264,47.0527
0.000204295,46.6051
0.000204326,45.8957
0.000204363,44.776
0.000204411,42.9621
0.000204459,40.8667
0.00020459,34.6655
0.000204645,32.2347
0.0002047,30.0173
0.000204741,28.5122
0.000204782,27.1449
0.000204824,25.89
0.000204867,24.727
0.000204911,23.6891
0.000204954,22.7628
0.000205012,21.6785
0.000205071,20.7186
0.000205132,19.8663
0.000205192,19.1233
0.000205253,18.47
0.000205319,17.8393
0.000205392,17.236
0.0002055,16.4579
0.000205623,15.7159
0.000205724,15.1881
0.000205875,14.4988
0.000205977,14.0895
0.000206208,13.2486
0.000206583,11.9564
0.000206728,11.3998
0.00020693,10.5357
0.000206976,10.3796
0.00020701,10.3065
0.000207032,10.2899
0.000207062,10.3189
0.000207087,10.4067
0.000207111,10.5558
0.000207135,10.7745
0.000207158,11.0799
0.000207173,11.3383
0.000207189,11.6452
0.000207204,12.0042
0.00020722,12.4189
0.000207236,12.9256
0.000207253,13.502
0.000207269,14.1503
0.000207286,14.8718
0.000207302,15.6664
0.000207323,16.748
0.000207345,18.0525
0.000207367,19.4701
0.000207397,21.5055
0.000207458,25.8927
0.000207497,28.7579
0.000207529,30.8395
0.000207554,32.3004
0.000207579,33.519
0.000207604,34.5238
0.000207627,35.2115
0.00020765,35.6217
0.000207674,35.7875
0.000207698,35.6848
0.000207718,35.4017
0.000207742,34.838
0.000207767,34.0273
0.000207791,33.0597
0.000207823,31.5818
0.000207876,28.8145
0.000207935,25.6539
0.000207968,23.9913
0.000208001,22.4706
0.000208034,21.1162
0.000208059,20.2153
0.000208084,19.4122
0.000208109,18.7024
0.000208134,18.0799
0.000208162,17.4809
0.00020819,16.9684
0.000208226,16.3994
0.000208263,15.937
0.000208311,15.4582
0.000208341,15.2161
0.0002084,14.8184
0.000208459,14.5026
0.000208555,14.0989
0.000208666,13.7363
0.000208814,13.3552
0.000208991,12.992
0.000209168,12.6929
0.000209464,12.279
0.000209936,11.7262
0.00021038,11.2611
0.000210597,11.0695
0.000210808,10.9516
0.000210941,10.9282
0.000211098,10.9532
0.000211532,11.1295
0.00021168,11.1534
0.000211931,11.1249
0.000212182,11.0356
0.000212655,10.7843
0.000212898,10.6087
0.000213186,10.373
0.000213268,10.3497
0.000213369,10.3845
0.000213616,10.6288
0.000213705,10.6617
0.00021382,10.6211
0.000214221,10.2562
0.00021481,9.80716
0.000215115,9.53952
0.000215529,9.12241
0.00021567,8.9342
0.000215774,8.75661
0.00021585,8.59935
0.000216089,7.99275
0.000216135,7.90911
0.000216175,7.88194
0.000216203,7.90492
0.000216226,7.95864
0.000216248,8.05226
0.000216271,8.19456
0.000216293,8.38821
0.000216315,8.64582
0.000216337,8.97668
0.000216352,9.24245
0.000216367,9.54736
0.000216381,9.89375
0.000216401,10.4161
0.000216419,10.9729
0.000216437,11.6
0.000216455,12.2985
0.000216473,13.0677
0.000216492,13.9727
0.000216514,15.0981
0.000216536,16.3101
0.000216568,18.1824
0.000216652,23.3068
0.000216683,25.1013
0.000216712,26.5558
0.000216738,27.6732
0.000216763,28.5631
0.000216781,29.0782
0.0002168,29.4506
0.000216817,29.6865
0.000216837,29.8009
0.000216857,29.7617
0.000216881,29.5048
0.000216908,28.9695
0.00021693,28.3865
0.000216954,27.566
0.000216991,26.1027
0.000217034,24.1792
0.000217104,21.004
0.000217145,19.2421
0.000217173,18.1747
0.0002172,17.2069
0.000217231,16.2536
0.000217262,15.4276
0.000217293,14.7217
0.000217323,14.1248
0.000217358,13.5673
0.000217393,13.1116
0.000217427,12.7389
0.000217462,12.4324
0.000217508,12.1023
0.000217569,11.761
0.000217631,11.4939
0.000217723,11.1769
0.000217831,10.8804
0.000217985,10.5318
0.000218252,10.0225
0.000218601,9.37977
0.000218759,9.04516
0.000218902,8.68979
0.000219044,8.26626
0.000219143,7.96444
0.000219203,7.82316
0.000219238,7.7732
0.000219273,7.76029
0.000219307,7.79591
0.000219334,7.86141
0.000219366,7.99642
0.00021939,8.13651
0.000219414,8.31345
0.000219437,8.5278
0.000219469,8.87035
0.000219501,9.27214
0.000219544,9.88871
0.000219639,11.3634
0.000219676,11.8618
0.00021971,12.256
0.00021974,12.5191
0.000219766,12.6773
0.000219791,12.7759
0.000219824,12.8198
0.000219846,12.8041
0.000219894,12.6849
0.000219941,12.5507
0.000219968,12.5231
0.000219988,12.5476
0.000220009,12.6284
0.000220029,12.7795
0.000220051,13.0324
0.000220069,13.3111
0.000220086,13.666
0.000220103,14.1029
0.000220121,14.6263
0.000220133,15.0248
0.000220151,15.7603
0.00022017,16.6033
0.000220189,17.5517
0.000220208,18.6006
0.00022023,19.9256
0.000220252,21.3573
0.000220281,23.3686
0.000220361,29.2063
0.000220391,31.2519
0.00022042,33.0034
0.000220447,34.3647
0.00022047,35.3238
0.000220486,35.8383
0.000220506,36.3057
0.000220526,36.5837
0.000220549,36.6662
0.000220572,36.4896
0.000220594,36.1006
0.000220612,35.6276
0.000220634,34.9012
0.000220659,33.8525
0.000220688,32.4396
0.000220732,30.0465
0.000220812,25.4501
0.00022085,23.4096
0.000220881,21.9019
0.000220908,20.6962
0.000220935,19.6134
0.000220963,18.6532
0.00022099,17.8108
0.000221017,17.078
0.000221045,16.4446
0.000221072,15.8994
0.000221099,15.4309
0.000221135,14.9068
0.000221169,14.5056
0.000221215,14.0544
0.000221262,13.6911
0.000221308,13.3912
0.00022137,13.0605
0.000221474,12.6208
0.000221546,12.3677
0.000221692,11.9463
0.00022186,11.5469
0.00022214,10.9821
0.000222433,10.4055
0.000222589,10.0522
0.000222806,9.48106
0.000222873,9.35636
0.000222917,9.33175
0.000222952,9.36628
0.000222979,9.43278
0.000223005,9.54152
0.000223031,9.69899
0.000223056,9.90621
0.000223082,10.1643
0.000223107,10.4796
0.000223132,10.8532
0.000223161,11.3512
0.000223193,11.9945
0.00022323,12.8185
0.00022333,15.2058
0.000223368,16.0322
0.000223401,16.6466
0.000223432,17.1022
0.000223457,17.3834
0.000223482,17.5738
0.000223512,17.68
0.000223522,17.6851
0.000223552,17.6172
0.000223584,17.4213
0.000223619,17.0681
0.000223644,16.7521
0.000223689,16.0916
0.000223787,14.5357
0.000223839,13.7701
0.00022389,13.1259
0.000223941,12.5926
0.000223975,12.2954
0.00022402,11.9608
0.000224066,11.6871
0.000224134,11.3613
0.000224207,11.0894
0.000224356,10.6419
0.000224618,9.92001
0.000224701,9.72644
0.000224753,9.64811
0.000224804,9.62267
0.000224844,9.65025
0.000224884,9.72587
0.000224934,9.89427
0.00022497,10.0673
0.000225022,10.3725
0.000225159,11.3119
0.000225216,11.6293
0.000225255,11.7929
0.000225294,11.9008
0.000225339,11.954
0.000225347,11.956
0.000225391,11.931
0.00022545,11.8155
0.00022553,11.5729
0.000225668,11.1119
0.000225752,10.876
0.000225848,10.667
0.000225986,10.4438
0.000226166,10.2318
0.000226383,10.0347
0.000227146,9.47006
0.000227305,9.31738
0.000227471,9.1024
0.000227657,8.82441
0.000227728,8.76904
0.000227742,8.7673
0.000227795,8.79797
0.000227834,8.86903
0.000227871,8.97904
0.000227909,9.13409
0.000227948,9.34957
0.000227985,9.59192
0.000228062,10.1732
0.000228146,10.8226
0.000228199,11.1588
0.000228232,11.3161
0.000228269,11.4407
0.000228308,11.509
0.000228333,11.5198
0.000228378,11.4801
0.000228436,11.3379
0.000228514,11.0534
0.000228631,10.5927
0.000228728,10.2762
0.000228786,10.1252
0.000228903,9.89261
0.000229066,9.65945
0.000229339,9.36046
0.000229782,8.90589
0.000230001,8.64934
0.000230216,8.34837
0.000230375,8.07385
0.000230506,7.79767
0.000230622,7.49871
0.000230739,7.14308
0.000230848,6.79741
0.000230889,6.69716
0.000230916,6.65514
0.000230936,6.64369
0.000230957,6.6555
0.000230976,6.69316
0.000230995,6.76302
0.000231014,6.87248
0.000231033,7.03001
0.000231047,7.18546
0.000231061,7.3778
0.000231075,7.61188
0.00023109,7.89283
0.000231104,8.22611
0.000231117,8.58874
0.00023113,8.99022
0.000231143,9.4473
0.000231155,9.96449
0.000231168,10.5463
0.000231181,11.1969
0.000231194,11.921
0.000231207,12.7225
0.000231219,13.6052
0.000231232,14.5728
0.000231245,15.6284
0.000231259,16.9458
0.000231274,18.3844
0.000231289,19.9459
0.000231303,21.6307
0.000231318,23.4376
0.000231332,25.3638
0.000231352,28.1094
0.000231371,31.0427
0.000231391,34.1413
0.000231418,38.7016
0.0002315,52.9134
0.000231529,57.6954
0.000231554,61.4927
0.000231575,64.3668
0.000231599,67.0897
0.00023162,69.0817
0.00023164,70.5718
0.000231662,71.651
0.00023168,72.1369
0.000231695,72.2678
0.000231716,72.0102
0.000231739,71.1788
0.000231761,69.8074
0.000231785,67.8196
0.000231807,65.5955
0.000231835,62.308
0.000231863,58.5706
0.000231905,52.4299
0.00023196,44.4012
0.000231995,39.5497
0.000232022,36.0449
0.000232042,33.5957
0.000232062,31.3149
0.000232085,29.011
0.000232102,27.3496
0.000232119,25.8196
0.000232137,24.418
0.000232154,23.1398
0.000232172,21.9794
0.000232189,20.9298
0.000232207,19.9834
0.000232226,19.0364
0.000232248,18.114
0.00023227,17.3098
0.000232292,16.6093
0.000232313,15.9991
0.000232335,15.4668
0.000232367,14.7907
0.000232389,14.4078
0.000232425,13.8619
0.000232462,13.4129
0.000232498,13.0385
0.000232535,12.7229
0.000232587,12.3523
0.000232639,12.0571
0.000232697,11.7981
0.000232768,11.5627
0.000232872,11.3144
0.000233048,10.9343
0.000233162,10.6148
0.000233351,9.9854
0.000233532,9.33334
0.000233692,8.69888
0.000233786,8.3171
0.00023384,8.132
0.000233881,8.04402
0.000233908,8.02751
0.000233936,8.06031
0.000233956,8.12735
0.000233976,8.24004
0.000233997,8.40791
0.000234011,8.56
0.000234025,8.7518
0.000234039,8.984
0.000234054,9.26091
0.000234068,9.58705
0.000234082,9.96695
0.000234096,10.4052
0.000234111,10.9063
0.000234125,11.4746
0.000234139,12.1143
0.000234154,12.8293
0.000234168,13.6228
0.000234182,14.4979
0.000234197,15.4567
0.000234211,16.5007
0.000234225,17.6304
0.000234242,19.0351
0.00023426,20.756
0.000234279,22.6116
0.000234297,24.5919
0.000234321,27.2633
0.00023435,30.6883
0.000234433,40.9725
0.000234461,44.2925
0.00023449,47.3061
0.000234513,49.4216
0.000234536,51.22
0.000234559,52.6676
0.000234582,53.7326
0.0002346,54.2464
