energy,barns
0.000353118,15.1298
0.000353139,15.4681
0.000353163,15.7677
0.000353186,15.9815
0.000353211,16.11
0.000353229,16.139
0.00035325,16.1062
0.000353277,15.9574
0.0003533,15.7474
0.000353326,15.403
0.000353351,14.9959
0.000353381,14.4042
0.000353411,13.7379
0.000353455,12.6214
0.00035357,9.50148
0.000353603,8.65741
0.00035363,7.98652
0.000353658,7.35985
0.000353686,6.78205
0.000353713,6.25577
0.000353741,5.78194
0.000353759,5.49493
0.000353778,5.23049
0.000353796,4.98792
0.000353815,4.76635
0.000353833,4.56477
0.000353851,4.38207
0.000353879,4.14085
0.000353907,3.93602
0.000353934,3.76281
0.000353962,3.61688
0.000353989,3.49444
0.000354017,3.39206
0.000354035,3.33338
0.000354072,3.23528
0.000354108,3.15808
0.000354145,3.09701
0.000354199,3.02809
0.000354253,2.9782
0.000354324,2.92945
0.000354432,2.88014
0.000354542,2.85201
0.000354597,2.84797
0.000354653,2.8535
0.000354709,2.87171
0.000354765,2.9063
0.000354814,2.95333
0.000354863,3.01824
0.000354912,3.10239
0.000354961,3.20578
0.000355018,3.34616
0.000355134,3.67569
0.000355204,3.86862
0.000355256,3.99031
0.0003553,4.0699
0.000355344,4.12347
0.000355389,4.15045
0.000355407,4.15256
0.000355453,4.13687
0.000355495,4.09849
0.00035555,4.0186
0.000355628,3.86874
0.000355748,3.61288
0.000355821,3.47719
0.000355884,3.38133
0.000355947,3.30733
0.000356011,3.25358
0.000356074,3.21683
0.000356172,3.18467
0.000356289,3.17162
0.000356446,3.17578
0.00035668,3.20219
0.00035701,3.25873
0.000357261,3.31173
0.000357765,3.43773
0.000358214,3.5716
0.000358664,3.72871
0.000358929,3.83622
0.000359193,3.96274
0.000359352,4.05699
0.000359471,4.14886
0.000359541,4.21959
0.000359602,4.29733
0.000359663,4.39687
0.000359724,4.52602
0.000359775,4.66516
0.000359817,4.80348
0.00035986,4.9661
0.000359902,5.15443
0.00035995,5.39706
0.000360003,5.70156
0.000360082,6.20713
0.000360169,6.76894
0.000360224,7.08788
0.000360266,7.29327
0.000360308,7.45176
0.000360351,7.55459
0.000360385,7.59317
0.000360398,7.5969
0.000360426,7.58487
0.000360457,7.54055
0.000360495,7.44285
0.000360539,7.27783
0.000360585,7.05776
0.000360644,6.72672
0.000360757,6.06647
0.00036081,5.78458
0.000360855,5.57837
0.000360899,5.4018
0.000360948,5.24207
0.000360997,5.11566
0.00036106,4.99435
0.000361149,4.87085
0.000361268,4.72786
0.000361345,4.60956
0.000361412,4.47503
0.000361459,4.35767
0.000361509,4.21259
0.000361563,4.03864
0.00036163,3.79403
0.000361783,3.20149
0.000361837,3.01035
0.000361871,2.90264
0.000361905,2.80802
0.000361949,2.70404
0.000361985,2.63683
0.000362021,2.58712
0.000362054,2.55743
0.000362086,2.54204
0.000362103,2.53954
0.000362135,2.54445
0.000362174,2.56618
0.000362219,2.61027
0.000362264,2.67136
0.000362308,2.74577
0.000362365,2.85372
0.000362537,3.21329
0.000362637,3.41126
0.00036273,3.57734
0.000362823,3.72461
0.000362916,3.85469
0.000363039,4.00593
0.000363218,4.1908
0.000363335,4.29621
0.000363569,4.48231
0.00036392,4.72245
0.000364285,4.94391
0.000365028,5.35499
0.000366316,6.04361
0.000366911,6.38073
0.000367439,6.70667
0.000367767,6.9346
0.000367911,7.05827
0.000368056,7.22431
0.000368152,7.37523
0.000368248,7.56648
0.000368407,7.94908
0.000368535,8.25344
0.000368626,8.41457
0.00036871,8.50352
0.000368804,8.53535
0.000369076,8.47281
0.000369186,8.50471
0.000369283,8.58945
0.00036938,8.72544
0.000369513,8.97934
0.000369717,9.42837
0.00036982,9.6203
0.000369924,9.75895
0.000370056,9.90561
0.000370124,10.0292
0.000370182,10.2023
0.000370227,10.3962
0.000370275,10.6807
0.000370314,10.9692
0.000370353,11.3127
0.000370405,11.8503
0.000370456,12.4605
0.000370586,14.0708
0.000370637,14.6267
0.000370681,15.0079
0.000370722,15.2786
0.000370764,15.4387
0.000370805,15.4887
0.000370837,15.4524
0.000370882,15.3001
0.000370924,15.0656
0.000370981,14.6408
0.000371147,13.186
0.000371214,12.6956
0.000371259,12.4355
0.000371304,12.2333
0.000371357,12.0654
0.000371405,11.9787
0.000371477,11.9412
0.000371555,11.9954
0.000371644,12.1379
0.000371764,12.3983
0.000372063,13.1138
0.000372242,13.4691
0.000372377,13.6538
0.000372511,13.74
0.000372545,13.7433
0.000372655,13.6969
0.000372763,13.5598
0.00037287,13.3265
0.000372978,12.9964
0.000373085,12.5739
0.000373193,12.0688
0.000373301,11.4951
0.000373462,10.5453
0.000373773,8.63295
0.000373917,7.80397
0.000374024,7.22871
0.000374132,6.7006
0.000374234,6.24816
0.000374335,5.842
0.000374411,5.56846
0.000374488,5.32321
0.000374566,5.10423
0.000374621,4.97456
0.000374677,4.87047
0.000374732,4.79845
0.00037478,4.76837
0.0003748,4.76621
0.00037484,4.78325
0.000374881,4.83197
0.000374921,4.91587
0.000374951,5.00231
0.000374981,5.11017
0.000375011,5.23959
0.000375055,5.46855
0.000375098,5.72878
0.000375154,6.12183
0.000375262,6.91197
0.00037531,7.22772
0.000375343,7.41363
0.000375373,7.55348
0.000375411,7.68397
0.000375448,7.75329
0.000375472,7.76532
0.000375504,7.74124
0.000375535,7.67358
0.000375567,7.56005
0.000375601,7.40037
0.00037564,7.16602
0.000375679,6.89137
0.000375744,6.37786
0.000375843,5.57552
0.000375887,5.24047
0.000375935,4.92168
0.000375968,4.72776
0.000376,4.55473
0.000376033,4.40254
0.000376072,4.24639
0.000376111,4.11707
0.00037615,4.01177
0.000376189,3.9274
0.000376241,3.84208
0.00037629,3.78476
0.000376338,3.74453
0.000376403,3.71125
0.000376469,3.69635
0.000376501,3.69503
0.000376562,3.70397
0.000376623,3.73068
0.000376684,3.78159
0.00037673,3.84167
0.000376775,3.92688
0.000376818,4.03587
0.000376847,4.12744
0.000376875,4.23651
0.000376904,4.36509
0.000376932,4.51512
0.000376961,4.6883
0.00037699,4.88602
0.00037702,5.12103
0.000377051,5.39767
0.000377083,5.70473
0.000377114,6.04023
0.000377157,6.5405
0.000377226,7.39672
0.000377296,8.2752
0.000377338,8.75214
0.000377372,9.09769
0.000377406,9.38728
0.000377438,9.59691
0.000377466,9.72406
0.000377498,9.80623
0.000377518,9.81999
0.000377548,9.78524
0.00037758,9.67692
0.000377607,9.53414
0.000377628,9.38916
0.000377663,9.09459
0.000377697,8.7472
0.000377731,8.35709
0.000377818,7.28331
0.000377865,6.70112
0.000377904,6.25098
0.000377943,5.84468
0.000377972,5.58108
0.000378001,5.34819
0.000378033,5.12245
0.00037806,4.96713
0.000378087,4.83916
0.000378113,4.73719
0.000378148,4.64235
0.000378178,4.5861
0.000378209,4.55431
0.000378249,4.5425
0.000378288,4.55427
0.000378449,4.67765
0.000378506,4.69581
0.000378566,4.68177
0.000378615,4.64335
0.000378673,4.57123
0.000378738,4.46521
0.000378903,4.15931
0.000378985,4.03155
0.000379047,3.95686
0.000379119,3.89334
0.000379197,3.85025
0.000379274,3.82737
0.000379382,3.81825
0.000379563,3.83383
0.000379976,3.91362
0.000380388,4.0148
0.000380801,4.132
0.00038124,4.27478
0.000381787,4.47952
0.000382005,4.5766
0.000382142,4.66394
0.000382229,4.7443
0.000382315,4.85598
0.000382377,4.95889
0.000382442,5.09098
0.000382525,5.28919
0.000382699,5.74465
0.000382781,5.92418
0.000382848,6.03311
0.000382914,6.09827
0.00038299,6.12547
0.000382997,6.12558
0.000383065,6.11089
0.000383273,5.99888
0.00038337,5.97915
0.000383462,6.00251
0.000383554,6.07297
0.00038363,6.17394
0.000383687,6.28347
0.000383744,6.43419
0.000383782,6.56625
0.00038382,6.73218
0.000383858,6.94165
0.000383892,7.17401
0.000383926,7.46015
0.000383948,7.68637
0.000383971,7.94523
0.000383993,8.24065
0.000384016,8.57669
0.000384038,8.9575
0.000384059,9.34605
0.000384079,9.77806
0.0003841,10.2564
0.00038412,10.7838
0.000384141,11.3625
0.000384161,11.9944
0.000384182,12.6809
0.000384211,13.7586
0.000384237,14.8271
0.000384264,15.9839
0.00038429,17.2232
0.000384325,18.9883
0.000384372,21.5003
0.000384454,25.9951
0.000384503,28.4892
0.000384534,29.9405
0.000384567,31.2886
0.000384597,32.3255
0.000384624,33.0304
0.000384654,33.605
0.00038468,33.8858
0.0003847,33.9585
0.000384721,33.899
0.000384747,33.6431
0.00038477,33.2323
0.000384791,32.7325
0.000384817,31.941
0.000384845,30.9284
0.000384876,29.5744
0.000384903,28.2809
0.000384936,26.5746
0.000385002,22.9296
0.000385055,19.9553
0.000385092,17.9889
0.000385126,16.2868
0.000385154,14.9717
0.000385182,13.7576
0.000385211,12.6502
0.000385229,11.9725
0.000385248,11.343
0.000385267,10.7612
0.000385288,10.1813
0.000385308,9.65418
0.000385328,9.17741
0.000385349,8.74814
0.000385369,8.36328
0.00038539,8.01959
0.00038541,7.71377
0.000385439,7.3429
0.000385464,7.07213
0.000385488,6.83918
0.000385513,6.639
0.000385546,6.41511
0.000385578,6.23143
0.000385611,6.0795
0.00038566,5.89589
0.000385716,5.73153
0.000385785,5.56585
0.000385968,5.19262
0.000386403,4.30932
0.000386518,4.10234
0.000386599,3.97749
0.000386681,3.8754
0.000386735,3.81946
0.00038695,3.63625
0.000387021,3.55696
0.000387092,3.45428
0.00038716,3.32956
0.000387219,3.19924
0.000387289,3.02674
0.000387461,2.57523
0.000387538,2.38732
0.0003876,2.25248
0.000387668,2.1194
0.000387737,2.00406
0.000387805,1.9046
0.000387873,1.81855
0.000387942,1.7434
0.000388012,1.67541
0.000388117,1.58689
0.000388222,1.51115
0.000388328,1.44588
0.000388433,1.38976
0.000388535,1.34345
0.000388629,1.30698
0.000388724,1.27692
0.000388819,1.25383
0.000388913,1.23958
0.000388969,1.23701
0.000389029,1.24128
0.000389071,1.25029
0.000389113,1.26595
0.000389155,1.29024
0.000389191,1.31878
0.000389219,1.34821
0.000389247,1.38449
0.000389275,1.42859
0.000389303,1.48155
0.000389331,1.54436
0.000389359,1.61803
0.000389387,1.70346
0.00038941,1.78205
0.000389436,1.88341
0.000389462,1.99649
0.000389489,2.12134
0.000389515,2.25772
0.000389541,2.40507
0.000389569,2.57328
0.000389611,2.84337
0.000389724,3.60583
0.000389759,3.83156
0.000389794,4.03802
0.000389832,4.2314
0.000389859,4.34281
0.000389885,4.4313
0.000389909,4.48973
0.00038994,4.53208
0.000389958,4.53997
0.000389986,4.5264
0.000390013,4.48304
0.00039004,4.41232
0.000390067,4.31528
0.000390102,4.15559
0.000390133,3.98145
0.000390168,3.76155
0.000390205,3.50479
0.000390316,2.69425
0.000390357,2.40837
0.000390386,2.2199
0.000390415,2.04441
0.000390444,1.88331
0.000390466,1.77242
0.000390488,1.67024
0.000390509,1.57677
0.000390531,1.49188
0.000390553,1.41532
0.000390575,1.34675
0.000390596,1.28576
0.000390618,1.23188
0.00039064,1.18461
0.000390662,1.14342
0.000390676,1.11907
0.000390705,1.07715
0.000390734,1.04323
0.000390763,1.01617
0.000390792,0.994911
0.000390829,0.97476
0.000390866,0.960946
0.000390903,0.952208
0.000390959,0.946753
0.000390977,0.946726
0.000391033,0.951831
0.00039107,0.959906
0.000391106,0.972066
0.000391141,0.988872
0.000391176,1.01172
0.000391203,1.03366
0.000391229,1.06047
0.000391255,1.09291
0.000391282,1.13177
0.000391308,1.17791
0.000391334,1.23216
0.000391361,1.29538
0.000391387,1.36835
0.000391413,1.45176
0.00039144,1.54618
0.000391466,1.65199
0.000391493,1.76937
0.00039151,1.85402
0.000391541,2.01504
0.000391572,2.19047
0.000391603,2.37858
0.000391654,2.70714
0.000391741,3.29272
0.000391782,3.55637
0.000391822,3.78689
0.000391854,3.94721
0.000391887,4.08309
0.000391919,4.18588
0.00039195,4.25429
0.000391981,4.28822
0.000391997,4.29291
0.000392025,4.27958
0.000392059,4.22842
0.000392088,4.15497
0.00039212,4.04649
0.000392148,3.93035
0.000392191,3.7266
0.000392241,3.44993
0.000392341,2.87447
0.00039239,2.61138
0.000392422,2.44948
0.00039245,2.31775
0.000392487,2.16347
0.000392512,2.07134
0.000392536,1.98781
0.000392561,1.91274
0.000392586,1.84583
0.00039261,1.78669
0.000392645,1.71473
0.000392677,1.66143
0.000392709,1.61773
0.00039274,1.58246
0.000392783,1.54654
0.000392828,1.51924
0.000392878,1.50051
0.000392928,1.49027
0.000393002,1.48634
0.000393077,1.49204
0.000393151,1.50466
0.00039326,1.53303
0.000393348,1.56446
0.000393437,1.60428
0.000393525,1.65459
0.000393584,1.69581
0.000393643,1.74535
0.000393704,1.80802
0.00039375,1.8675
0.000393797,1.94051
0.000393828,1.99907
0.000393859,2.06771
0.00039389,2.14882
0.000393921,2.24532
0.000393945,2.32991
0.000393968,2.4269
0.000393991,2.53829
0.000394014,2.66636
0.000394038,2.81363
0.000394061,2.98291
0.000394084,3.17729
0.0003941,3.32245
0.000394115,3.48128
0.000394131,3.65488
0.000394146,3.84435
0.000394162,4.05088
0.000394182,4.34194
0.0003942,4.63621
0.000394218,4.95934
0.000394236,5.31317
0.000394254,5.69946
0.000394273,6.11986
0.000394291,6.57583
0.000394309,7.06866
0.000394327,7.59939
0.000394345,8.16876
0.000394363,8.77715
0.000394388,9.67227
0.000394413,10.639
0.000394438,11.6743
0.000394463,12.7732
0.0003945,14.525
0.00039455,17.0011
0.000394625,20.8545
0.00039466,22.5179
0.000394699,24.2831
0.000394729,25.4638
0.000394757,26.4176
0.000394775,26.9441
0.000394805,27.6542
0.000394834,28.1378
0.000394855,28.3302
0.000394878,28.4082
0.000394899,28.3479
0.00039492,28.1593
0.000394944,27.8095
0.000394966,27.3508
0.000394991,26.6544
0.000395021,25.6609
0.000395047,24.6545
0.000395077,23.3523
0.000395112,21.671
0.000395156,19.4097
0.000395233,15.3434
0.000395266,13.6347
0.00039529,12.4818
0.000395315,11.3236
0.00039534,10.2302
0.000395364,9.20764
0.000395386,8.38572
0.000395404,7.73898
0.000395422,7.13296
0.00039544,6.56755
0.000395458,6.04228
0.000395476,5.55625
0.000395494,5.10836
0.000395512,4.69723
0.000395528,4.35235
0.000395543,4.06424
0.000395558,3.7981
0.000395573,3.55287
0.000395588,3.3274
0.000395603,3.12061
0.000395618,2.93134
0.000395633,2.7585
0.000395648,2.60099
0.000395663,2.45774
0.000395677,2.3277
0.000395692,2.20989
0.000395707,2.10333
0.000395722,2.00713
0.000395737,1.92039
0.000395752,1.84232
0.000395767,1.77076
0.000395783,1.70543
0.000395806,1.62037
0.000395829,1.54882
0.000395853,1.48876
0.000395876,1.43842
0.000395899,1.39628
0.00039593,1.3506
0.000395961,1.31463
0.000395992,1.2863
0.000396028,1.26128
0.000396068,1.24033
0.000396127,1.21937
0.000396187,1.20788
0.000396247,1.20449
0.000396306,1.20994
0.000396345,1.21955
0.000396383,1.23512
0.000396421,1.2587
0.00039645,1.28316
0.000396478,1.3149
0.000396507,1.35553
0.000396535,1.40695
0.000396554,1.44828
0.000396573,1.49608
0.000396592,1.55111
0.000396611,1.61421
0.00039663,1.68623
0.00039665,1.77362
0.000396671,1.87325
0.000396691,1.98626
0.000396711,2.11381
0.000396731,2.25703
0.000396752,2.41702
0.000396772,2.59478
0.000396792,2.79122
0.000396812,3.00716
0.000396832,3.24315
0.000396855,3.52851
0.000396873,3.77385
0.00039689,4.03518
0.000396917,4.4565
0.000396944,4.91137
0.000396971,5.39691
0.000397,5.96199
0.000397047,6.9014
0.000397131,8.64993
0.000397176,9.51658
0.000397213,10.1647
0.000397241,10.5814
0.000397267,10.9284
0.000397298,11.2487
0.000397323,11.4436
0.00039735,11.5789
0.000397378,11.6342
0.000397383,11.6348
0.000397408,11.5984
0.000397426,11.5275
0.00039745,11.3835
0.000397477,11.1571
0.000397502,10.8863
0.000397524,10.6011
0.000397552,10.1933
0.000397582,9.69358
0.000397615,9.10301
0.000397687,7.7481
0.000397739,6.75774
0.000397773,6.14337
0.000397807,5.56598
0.000397832,5.16206
0.000397862,4.73311
0.000397882,4.45207
0.000397903,4.19069
0.000397924,3.94902
0.000397945,3.72682
0.000397965,3.52366
0.000397986,3.33888
0.000398007,3.17168
0.000398027,3.02829
0.000398046,2.89907
0.000398066,2.7831
0.000398086,2.67947
0.000398105,2.58722
0.000398135,2.46813
0.000398164,2.36949
0.000398194,2.28843
0.000398223,2.22231
0.000398253,2.16879
0.000398283,2.12578
0.000398322,2.08173
0.000398366,2.04645
0.00039841,2.02238
0.000398465,2.00382
0.000398541,1.99231
0.000398592,1.99101
0.000398694,1.9988
0.000398795,2.01669
0.000398923,2.05049
0.000399079,2.10601
0.000399234,2.17733
0.00039935,2.24193
0.000399466,2.31719
0.000399593,2.41324
0.00039972,2.5265
0.000399815,2.62491
0.00039991,2.73707
0.000400009,2.87067
0.000400079,2.97888
0.00040015,3.09962
0.00040022,3.23498
0.000400291,3.38756
0.000400361,3.56059
0.000400432,3.75824
0.000400485,3.92581
0.000400538,4.11313
0.00040059,4.32087
0.000400642,4.55584
0.000400694,4.82383
0.000400733,5.05096
0.000400772,5.30497
0.000400811,5.59098
0.00040085,5.91539
0.00040089,6.2863
0.000400916,6.56434
0.000400942,6.87116
0.000400969,7.22552
0.000400997,7.63754
0.000401025,8.10139
0.000401053,8.62552
0.000401075,9.06397
0.000401096,9.54639
0.000401117,10.0779
0.000401138,10.6641
0.000401159,11.3111
0.00040118,12.0254
0.000401202,12.8143
0.000401223,13.6852
0.000401244,14.6463
0.000401265,15.7058
0.000401286,16.8725
0.000401307,18.1553
0.000401328,19.5633
0.00040135,21.1052
0.000401371,22.7899
0.000401392,24.6255
0.000401415,26.8698
0.000401435,28.8386
0.000401454,30.948
0.000401473,33.2007
0.000401492,35.5987
0.000401521,39.4691
0.00040155,43.6628
0.000401573,47.3497
0.000401602,51.9954
0.00040163,56.8909
0.000401672,64.6105
0.00040178,85.1282
0.000401816,91.655
0.000401857,98.4343
0.000401891,103.441
0.000401925,107.704
0.000401959,111.091
0.000401982,112.845
0.000402005,114.135
0.000402027,114.857
0.000402048,115.1
0.000402071,114.88
0.000402093,114.164
0.000402119,112.731
0.000402143,110.826
0.000402177,107.31
0.000402211,102.894
0.000402236,99.1577
0.000402277,92.3002
0.000402324,83.4525
0.000402442,60.0679
0.000402483,52.4194
0.000402517,46.3127
0.000402542,42.2564
0.000402566,38.4268
0.00040259,34.8364
0.000402611,31.906
0.000402632,29.1652
0.000402653,26.6132
0.000402675,24.2476
0.000402696,22.0637
0.000402712,20.5089
0.00040273,18.8716
0.000402749,17.3571
0.000402767,15.9596
0.000402785,14.6733
0.000402804,13.492
0.000402822,12.4093
0.00040284,11.4189
0.000402855,10.682
0.000402872,9.90442
0.000402889,9.19104
0.000402906,8.53736
0.000402923,7.93891
0.00040294,7.39146
0.000402957,6.89097
0.000402973,6.43368
0.00040299,6.01601
0.000403007,5.63461
0.000403024,5.28635
0.000403044,4.91814
0.000403065,4.56459
0.000403086,4.24888
0.000403107,3.9668
0.000403129,3.71466
0.00040315,3.48915
0.000403171,3.28737
0.000403192,3.10676
0.000403213,2.94513
0.000403234,2.80057
0.000403255,2.67144
0.000403278,2.55092
0.0004033,2.44456
0.000403322,2.35126
0.000403344,2.27017
0.000403366,2.2007
0.000403389,2.14243
0.000403411,2.09519
0.000403433,2.05902
0.000403455,2.03417
0.000403477,2.02116
0.000403492,2.01942
0.000403516,2.02893
0.000403539,2.05484
0.000403555,2.08217
0.000403571,2.11835
0.000403586,2.16415
0.000403602,2.22051
0.000403618,2.28843
0.000403634,2.37498
0.000403651,2.47761
0.000403668,2.59811
0.000403685,2.73849
0.000403701,2.90094
0.000403718,3.08794
0.000403729,3.22756
0.00040374,3.38016
0.000403752,3.54663
0.000403763,3.72798
0.000403774,3.92519
0.000403785,4.13936
0.000403796,4.37163
0.00040381,4.67981
0.000403823,5.01866
0.000403837,5.39058
0.00040385,5.79799
0.000403864,6.24351
0.000403877,6.72976
0.000403891,7.25956
0.000403905,7.83567
0.000403918,8.46108
0.000403932,9.13864
0.000403945,9.84837
0.000403957,10.5633
0.000403969,11.3285
0.000403982,12.1461
0.000403998,13.3216
0.000404015,14.5993
0.000404031,15.9837
0.000404047,17.4794
0.000404064,19.0902
0.000404079,20.6411
0.000404098,22.8617
0.000404118,25.2599
0.000404138,27.8372
0.000404157,30.5933
0.000404177,33.5254
0.000404197,36.6285
0.000404217,39.8946
0.000404246,45.0754
0.000404274,50.2392
0.000404319,59.0083
0.000404411,77.2495
0.000404452,84.8672
0.000404482,90.0695
0.000404508,94.175
0.000404534,97.8116
0.000404561,100.911
0.000404587,103.413
0.000404614,105.307
0.000404638,106.413
0.000404661,106.89
0.00040467,106.933
0.000404698,106.532
0.000404724,105.493
0.000404749,103.86
0.000404776,101.393
0.000404808,97.8007
0.000404831,94.6265
0.000404858,90.6865
0.000404886,86.0506
0.000404931,77.9885
0.000405033,58.9941
0.00040507,52.3384
0.000405099,47.2741
0.000405129,42.4982
0.000405152,38.8866
0.000405177,35.3874
0.000405202,32.1378
0.000405226,29.1414
0.000405243,27.2839
0.000405259,25.5368
0.00040528,23.5051
0.000405298,21.8166
0.000405317,20.256
0.000405335,18.8174
0.000405354,17.4951
0.000405372,16.2824
0.000405391,15.173
0.000405409,14.1599
0.000405427,13.2366
0.000405446,12.3964
0.000405464,11.6329
0.000405483,10.925
0.000405502,10.2844
0.000405521,9.70476
0.00040554,9.18056
0.000405559,8.70645
0.000405578,8.2775
0.000405597,7.88918
0.000405616,7.53737
0.000405634,7.2183
0.000405663,6.79379
0.000405691,6.42545
0.000405719,6.10491
0.000405748,5.82533
0.000405781,5.54303
0.000405809,5.33375
0.000405838,5.15171
0.000405866,4.99441
0.000405895,4.86007
0.000405923,4.74747
0.000405951,4.65588
0.00040598,4.58488
0.000406013,4.52737
0.000406042,4.50052
0.000406067,4.49433
0.0004061,4.5103
0.000406129,4.5466
0.000406163,4.61322
0.000406204,4.73277
0.000406246,4.88851
0.000406291,5.08961
0.000406348,5.38284
0.000406475,6.07179
0.000406537,6.36574
0.000406592,6.58656
0.000406641,6.74581
0.000406681,6.84815
0.000406743,6.97374
0.000406873,7.20323
0.000406931,7.34419
0.000406992,7.53706
0.000407052,7.78075
0.0004072,8.47804
0.000407254,8.68636
0.000407291,8.78475
0.000407335,8.84519
0.000407347,8.84837
0.000407375,8.83079
0.000407408,8.76404
0.000407442,8.64316
0.000407469,8.5027
0.000407504,8.27448
0.000407527,8.092
0.00040756,7.78883
0.000407592,7.46403
0.000407626,7.07681
0.000407673,6.50445
0.000407792,4.98664
0.000407829,4.54971
0.000407864,4.14328
0.000407891,3.86175
0.000407917,3.59868
0.000407943,3.35522
0.00040797,3.13206
0.000407996,2.93397
0.00040802,2.76347
0.000408045,2.61018
0.000408069,2.47351
0.000408094,2.35268
0.000408118,2.24679
0.000408143,2.15487
0.000408167,2.0759
0.000408192,2.00884
0.000408216,1.9527
0.000408241,1.90652
0.000408267,1.86794
0.000408293,1.83788
0.000408319,1.81649
0.000408354,1.80039
0.00040838,1.79706
0.000408407,1.80093
0.000408442,1.81719
0.000408477,1.8464
0.000408511,1.88924
0.000408538,1.93141
0.000408569,1.99201
0.000408602,2.07082
0.000408635,2.16557
0.000408668,2.27723
0.0004087,2.4065
0.000408722,2.50264
0.000408753,2.65185
0.000408784,2.81634
0.000408824,3.04854
0.000408864,3.30047
0.00040893,3.74882
0.000409001,4.23429
0.000409036,4.45873
0.000409073,4.67275
0.000409106,4.84789
0.000409143,5.00934
0.00040918,5.12929
0.000409212,5.20132
0.000409234,5.23175
0.000409265,5.2467
0.000409299,5.22709
0.000409334,5.16852
0.000409363,5.09451
0.000409396,4.98302
0.000409431,4.84188
0.000409465,4.68045
0.000409532,4.33392
0.000409633,3.78538
0.000409683,3.54078
0.000409728,3.33713
0.000409773,3.15769
0.000409807,3.03975
0.000409841,2.93595
0.000409887,2.81785
0.000409932,2.72192
0.000409978,2.64537
0.000410024,2.58527
0.000410069,2.53872
0.000410123,2.49764
0.000410201,2.45825
0.000410278,2.4348
0.000410394,2.41822
0.000410493,2.41521
0.000410643,2.4234
0.000410792,2.44355
0.000410952,2.47757
0.000411111,2.52612
0.00041127,2.59309
0.000411374,2.65157
0.000411452,2.70652
0.00041153,2.7755
0.000411582,2.83279
0.000411634,2.90318
0.000411685,2.98961
0.000411719,3.06057
0.000411753,3.14561
0.000411786,3.24854
0.00041182,3.37411
0.000411846,3.48668
0.000411871,3.61826
0.000411896,3.77228
0.000411918,3.923
0.000411937,4.07858
0.000411957,4.25406
0.000411976,4.45179
0.000411996,4.67425
0.000412015,4.9241
0.000412035,5.20413
0.000412054,5.51726
0.000412074,5.86645
0.000412093,6.25474
0.000412113,6.68517
0.000412131,7.11108
0.000412148,7.57565
0.000412166,8.08087
0.000412183,8.62855
0.000412201,9.22036
0.000412218,9.85773
0.00041223,10.3085
0.000412254,11.273
0.000412277,12.3224
0.0004123,13.4561
0.000412327,14.8686
0.000412354,16.3849
0.000412382,17.9954
0.000412419,20.3556
0.000412481,24.5003
0.000412534,27.9708
0.000412575,30.6097
0.000412615,32.913
0.000412646,34.4702
0.000412663,35.251
0.000412693,36.3915
0.000412723,37.2551
0.000412748,37.7452
0.000412774,38.0185
0.000412791,38.0715
0.000412816,37.9582
0.000412847,37.509
0.000412877,36.7557
0.0004129,35.9667
0.00041293,34.7135
0.000412963,33.0437
0.000412999,31.0132
0.000413043,28.2049
0.000413158,20.3348
0.000413189,18.2904
0.000413221,16.3465
0.00041325,14.6145
0.000413277,13.172
0.000413294,12.2705
0.000413312,11.4186
0.00041333,10.617
0.000413348,9.86605
0.000413365,9.16525
0.000413383,8.51396
0.000413402,7.85158
0.000413422,7.24604
0.000413441,6.69499
0.000413461,6.19572
0.000413481,5.74528
0.0004135,5.34066
0.00041352,4.97864
0.000413539,4.65604
0.000413559,4.36966
0.000413578,4.1164
0.000413598,3.89322
0.000413617,3.69723
0.000413637,3.5257
0.000413656,3.37606
0.000413676,3.2459
0.000413695,3.13303
0.000413715,3.03539
0.000413734,2.95117
0.00041376,2.85687
0.000413786,2.77998
0.000413814,2.71472
0.000413842,2.66023
0.000413885,2.59925
0.000413928,2.55682
0.000413971,2.52759
0.000414028,2.50275
0.000414117,2.48421
0.000414205,2.47959
0.000414338,2.4867
0.000414486,2.50604
0.000414694,2.5455
0.000414897,2.59432
0.000415093,2.65557
0.000415191,2.69833
0.000415256,2.73662
0.000415322,2.78778
0.000415371,2.83833
0.00041542,2.90294
0.000415474,2.99473
0.000415516,3.08562
0.000415559,3.1955
0.000415602,3.32636
0.000415639,3.4606
0.000415688,3.662
0.000415738,3.8913
0.000415782,4.11937
0.000415929,4.92184
0.000415982,5.17816
0.000416019,5.33523
0.000416059,5.47293
0.000416091,5.55394
0.000416131,5.6193
0.000416168,5.64064
0.000416202,5.62615
0.000416233,5.58473
0.000416265,5.51804
0.000416309,5.38512
0.000416349,5.23685
0.000416401,5.00689
0.00041653,4.39013
0.000416586,4.14558
0.000416632,3.96457
0.000416679,3.80959
0.00041671,3.72153
0.000416753,3.62076
0.000416795,3.54154
0.000416838,3.48199
0.00041688,3.43978
0.000416936,3.40676
0.000417005,3.39318
0.000417074,3.40285
0.000417157,3.43807
0.00041724,3.49667
0.000417324,3.58231
0.000417377,3.65536
0.00041743,3.74636
0.000417483,3.85872
0.000417537,3.99544
0.000417595,4.17517
0.000417653,4.38649
0.000417692,4.54337
0.000417781,4.93655
0.000417898,5.46434
0.000417944,5.6484
0.000417997,5.82729
0.000418049,5.95619
0.000418094,6.02857
0.00041814,6.0593
0.000418154,6.06033
0.000418196,6.04087
0.000418239,5.9883
0.000418282,5.90767
0.000418334,5.78282
0.000418518,5.2667
0.000418576,5.12912
